Timestamp,Time,Latitude,Longitude,Altitude,Horizontal_Accuracy,Vertical_Accuracy
1764076278194201372,2025-11-25 18:41:18.192,23.535282833,87.300500333,83.10,0.009,0.050
1764076279194475149,2025-11-25 18:41:19.193,23.535283667,87.300510333,83.10,0.009,0.050
1764076280192328611,2025-11-25 18:41:20.190,23.535284333,87.300520667,83.10,0.009,0.050
1764076281192611907,2025-11-25 18:41:21.191,23.535285000,87.300526500,83.10,0.009,0.050
1764076282193333980,2025-11-25 18:41:22.191,23.535284667,87.300528000,83.10,0.009,0.050
1764076283194287091,2025-11-25 18:41:23.192,23.535283500,87.300528167,83.10,0.009,0.050
1764076284193852794,2025-11-25 18:41:24.192,23.535282000,87.300528500,83.10,0.009,0.050
1764076285192926497,2025-11-25 18:41:25.191,23.535280500,87.300529167,83.10,0.009,0.050
1764076286193061626,2025-11-25 18:41:26.191,23.535282500,87.300530167,83.10,0.009,0.050
1764076287193133996,2025-11-25 18:41:27.191,23.535290167,87.300530833,83.20,0.009,0.050
1764076288192480681,2025-11-25 18:41:28.191,23.535299667,87.300531500,83.20,0.009,0.050
1764076289193387717,2025-11-25 18:41:29.192,23.535309333,87.300533500,83.20,0.009,0.050
1764076290192161661,2025-11-25 18:41:30.190,23.535318833,87.300537833,83.20,0.009,0.050
1764076291192503697,2025-11-25 18:41:31.190,23.535327833,87.300543833,83.20,0.009,0.050
1764076292193189789,2025-11-25 18:41:32.191,23.535336167,87.300550833,83.20,0.009,0.050
1764076293193416992,2025-11-25 18:41:33.191,23.535344167,87.300558000,83.20,0.009,0.050
1764076294192192936,2025-11-25 18:41:34.190,23.535351833,87.300564833,83.30,0.009,0.050
1764076295172727343,2025-11-25 18:41:35.171,23.535359333,87.300571167,83.30,0.009,0.050
1764076296193596491,2025-11-25 18:41:36.192,23.535367000,87.300577000,83.30,0.009,0.050
1764076297191859768,2025-11-25 18:41:37.190,23.535374667,87.300582333,83.30,0.009,0.050
1764076298193782175,2025-11-25 18:41:38.192,23.535382667,87.300587167,83.30,0.009,0.050
1764076299193358452,2025-11-25 18:41:39.191,23.535390667,87.300591667,83.30,0.009,0.050
1764076300192775636,2025-11-25 18:41:40.191,23.535398833,87.300595667,83.40,0.009,0.050
1764076301192829099,2025-11-25 18:41:41.191,23.535407167,87.300599667,83.30,0.009,0.050
1764076302194079913,2025-11-25 18:41:42.192,23.535415667,87.300603500,83.30,0.009,0.050
1764076303193553227,2025-11-25 18:41:43.191,23.535424333,87.300607333,83.30,0.009,0.050
1764076304193700078,2025-11-25 18:41:44.192,23.535433167,87.300611167,83.30,0.009,0.050
1764076305193450393,2025-11-25 18:41:45.191,23.535442000,87.300615167,83.30,0.009,0.050
1764076306192543559,2025-11-25 18:41:46.191,23.535450667,87.300619500,83.30,0.009,0.050
1764076307193741132,2025-11-25 18:41:47.192,23.535457333,87.300622667,83.30,0.009,0.050
1764076308194512817,2025-11-25 18:41:48.192,23.535460500,87.300624333,83.30,0.009,0.050
1764076309193671242,2025-11-25 18:41:49.192,23.535462000,87.300625167,83.30,0.009,0.050
1764076310193646038,2025-11-25 18:41:50.191,23.535462833,87.300625667,83.30,0.009,0.050
1764076311193309019,2025-11-25 18:41:51.191,23.535463167,87.300625833,83.30,0.009,0.050
1764076312193738037,2025-11-25 18:41:52.192,23.535463333,87.300626000,83.30,0.009,0.050
1764076313173116758,2025-11-25 18:41:53.171,23.535463500,87.300626000,83.20,0.009,0.050
1764076314192735887,2025-11-25 18:41:54.191,23.535463333,87.300626000,83.20,0.009,0.050
1764076315193733572,2025-11-25 18:41:55.192,23.535463167,87.300626000,83.20,0.009,0.050
1764076316194182682,2025-11-25 18:41:56.192,23.535463167,87.300626000,83.20,0.009,0.050
1764076317194796793,2025-11-25 18:41:57.192,23.535463167,87.300626000,83.20,0.009,0.050
1764076318192889533,2025-11-25 18:41:58.191,23.535463167,87.300626167,83.10,0.009,0.050
1764076319193800125,2025-11-25 18:41:59.191,23.535463333,87.300626167,83.10,0.009,0.050
1764076320194013513,2025-11-25 18:42:00.192,23.535463333,87.300626333,83.10,0.009,0.050
1764076321194163290,2025-11-25 18:42:01.192,23.535463333,87.300626500,83.10,0.009,0.050
1764076322193177290,2025-11-25 18:42:02.191,23.535463333,87.300626667,83.10,0.009,0.050
1764076323193384530,2025-11-25 18:42:03.191,23.535463333,87.300626833,83.10,0.009,0.050
1764076324195326807,2025-11-25 18:42:04.193,23.535463333,87.300627000,83.00,0.009,0.050
1764076325193469251,2025-11-25 18:42:05.192,23.535463333,87.300627000,83.00,0.009,0.050
1764076326193766973,2025-11-25 18:42:06.192,23.535463333,87.300627000,83.00,0.009,0.050
1764076327192767731,2025-11-25 18:42:07.191,23.535463333,87.300627000,83.00,0.009,0.050
1764076328193922101,2025-11-25 18:42:08.192,23.535463333,87.300627000,83.00,0.009,0.050
1764076329193117175,2025-11-25 18:42:09.191,23.535463333,87.300627000,83.00,0.009,0.050
1764076330193398322,2025-11-25 18:42:10.191,23.535463333,87.300627000,83.00,0.009,0.050
1764076331173552747,2025-11-25 18:42:11.171,23.535463333,87.300627167,83.00,0.009,0.050
1764076332195056525,2025-11-25 18:42:12.193,23.535463333,87.300627167,83.00,0.009,0.050
1764076333193479543,2025-11-25 18:42:13.191,23.535463333,87.300627167,82.90,0.009,0.050
1764076334193357246,2025-11-25 18:42:14.192,23.535463333,87.300627167,82.90,0.009,0.050
1764076335192544560,2025-11-25 18:42:15.191,23.535463333,87.300627167,82.90,0.009,0.050
1764076336193836393,2025-11-25 18:42:16.192,23.535463167,87.300627167,82.90,0.009,0.050
1764076337193672040,2025-11-25 18:42:17.192,23.535463167,87.300627167,82.90,0.009,0.050
1764076338193923873,2025-11-25 18:42:18.192,23.535463167,87.300627000,82.90,0.009,0.050
1764076339192179743,2025-11-25 18:42:19.190,23.535463167,87.300627000,82.90,0.009,0.050
1764076340193884575,2025-11-25 18:42:20.192,23.535463167,87.300626833,83.00,0.009,0.050
1764076341193600927,2025-11-25 18:42:21.191,23.535463167,87.300626667,83.00,0.009,0.050
1764076342192995445,2025-11-25 18:42:22.191,23.535463167,87.300626500,83.00,0.009,0.050
1764076343194066296,2025-11-25 18:42:23.192,23.535463167,87.300626500,83.10,0.009,0.050
1764076344193508740,2025-11-25 18:42:24.191,23.535463167,87.300626333,83.10,0.009,0.050
1764076345194450795,2025-11-25 18:42:25.193,23.535463167,87.300626333,83.10,0.009,0.050
1764076346194375090,2025-11-25 18:42:26.192,23.535463167,87.300626333,83.10,0.009,0.050
