Timestamp,Time,Roll,Pitch,Yaw,Velocity_Increment_X,Velocity_Increment_Y,Velocity_Increment_Z,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Pressure
1764076137095586104,2025-11-25 18:38:57.093,0.706064,2.773780,299.892128,0.049387,0.007489,0.978037,0.419521,0.017619,9.682027,0.003327,-0.005831,-0.007610,0.553355,-0.538640,-1.212718,100295.0000
1764076137197164252,2025-11-25 18:38:57.193,0.708098,2.766448,300.039707,0.050593,0.010434,0.978293,0.568883,0.372486,9.844407,-0.006672,0.003863,-0.027960,0.553352,-0.538650,-1.213199,100299.0000
1764076137295935419,2025-11-25 18:38:57.293,0.701961,2.746430,300.192554,0.047597,0.008008,0.975192,0.535351,-0.077463,9.732108,0.003024,-0.004464,-0.021705,0.555292,-0.536243,-1.212782,100300.0000
1764076137395893715,2025-11-25 18:38:57.393,0.698271,2.745168,300.330784,0.046451,0.009125,0.976032,0.639508,0.216497,9.720742,0.001792,-0.004307,-0.022350,0.556724,-0.536267,-1.214248,100303.0000
1764076137495516678,2025-11-25 18:38:57.493,0.700419,2.739752,300.449104,0.045967,0.007823,0.978309,0.502659,0.342781,9.728798,0.005677,0.005355,-0.011857,0.559604,-0.535329,-1.215749,100309.0000
1764076137595922696,2025-11-25 18:38:57.593,0.716610,2.760067,300.546036,0.045187,0.006690,0.980378,0.344007,-0.209218,9.753119,0.005314,0.006226,-0.016551,0.561038,-0.537233,-1.215742,100302.0000
1764076137695889196,2025-11-25 18:38:57.693,0.735635,2.788658,300.622562,0.046386,0.011622,0.978700,0.365990,0.240658,9.737839,0.010965,0.000826,-0.005113,0.561075,-0.532894,-1.213882,100303.0000
1764076137796189474,2025-11-25 18:38:57.793,0.746244,2.807962,300.699738,0.049491,0.012247,0.976803,0.450600,-0.025742,9.743963,0.003291,-0.006406,-0.016107,0.561065,-0.533392,-1.214837,100306.0000
1764076137896238418,2025-11-25 18:38:57.893,0.723059,2.837287,300.749016,0.050347,0.014343,0.974751,0.477333,0.341369,9.598876,0.001159,-0.009059,-0.009069,0.558174,-0.533415,-1.215276,100310.0000
1764076137995351140,2025-11-25 18:38:57.993,0.685739,2.829288,300.788612,0.050931,0.011352,0.976150,0.182640,0.135649,9.591970,-0.008100,-0.002875,-0.017773,0.560079,-0.534402,-1.217215,100303.0000
1764076138096585270,2025-11-25 18:38:58.093,0.660200,2.798179,300.822716,0.050782,0.007402,0.978232,0.462877,0.151006,9.775517,-0.001245,0.006137,-0.001092,0.560568,-0.534380,-1.216259,100300.0000
1764076138196434085,2025-11-25 18:38:58.193,0.653811,2.764583,300.849865,0.048054,0.008542,0.978136,0.609500,0.158168,9.810045,-0.005672,0.006579,-0.013286,0.562028,-0.532442,-1.215347,100296.0000
1764076138296505474,2025-11-25 18:38:58.293,0.661348,2.763936,300.986843,0.044560,0.011578,0.978152,0.426786,0.560421,9.599448,0.001082,-0.000871,-0.035342,0.563478,-0.533361,-1.213910,100299.0000
1764076138396357696,2025-11-25 18:38:58.393,0.645961,2.853813,301.389851,0.042398,0.009127,0.975944,-0.215833,-0.068493,9.510295,-0.003897,-0.039169,-0.104476,0.565399,-0.529592,-1.216885,100307.0000
1764076138495539307,2025-11-25 18:38:58.493,0.606244,3.063774,302.085342,0.058414,0.004193,0.975522,1.557225,0.284652,9.737696,-0.013533,-0.050854,-0.139616,0.572618,-0.523899,-1.220450,100301.0000
1764076138596140214,2025-11-25 18:38:58.593,0.524741,3.308964,303.020645,0.063609,-0.001995,0.976162,-0.134694,-0.698597,10.194213,-0.032223,-0.046258,-0.183590,0.580340,-0.516729,-1.222117,100300.0000
1764076138696422047,2025-11-25 18:38:58.693,0.458311,3.449508,304.018368,0.072213,-0.015982,0.975131,1.024093,-0.370997,9.491751,-0.010566,-0.025975,-0.167705,0.589033,-0.507178,-1.224317,100306.0000
1764076138796154603,2025-11-25 18:38:58.793,0.437989,3.406491,304.953365,0.076644,-0.021873,0.980343,0.357104,0.192269,9.795540,-0.004399,0.031104,-0.157474,0.601093,-0.501859,-1.224094,100300.0000
1764076138896162566,2025-11-25 18:38:58.893,0.477861,3.186832,305.819828,0.064904,-0.016781,0.978804,0.149893,-0.550410,9.514366,0.000739,0.052667,-0.146684,0.610769,-0.491774,-1.223909,100302.0000
