Timestamp,Time,Error,Status_1,Status_2,Status_3,Status_4,V_alt_1,V_alt_2,V_alt_3,V_alt_4,V_rad_1,V_rad_2,V_rad_3,V_rad_4,WV_rad_1,WV_rad_2,WV_rad_3,WV_rad_4,WV_credit_1,WV_credit_2,WV_credit_3,WV_credit_4,V_inst_1,V_inst_2,V_inst_3,V_inst_4,V_earth_1,V_earth_2,V_earth_3,V_earth_4,WV_inst_1,WV_inst_2,WV_inst_3,WV_inst_4,WV_earth_1,WV_earth_2,WV_earth_3,WV_earth_4,Roll,Pitch,Heading,Altitude,Temperature,Pressure,Salinity,Sound_Speed
1764076221977974146,2025-11-25 18:40:21.977,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-12.7,-1.4,14.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.9,-2.9,0.2,1.0,-29.5,20.6,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.41,0.03,320.5,1.2,19.2,65.882,35.0,1519.0
1764076222326820349,2025-11-25 18:40:22.325,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-9.5,-1.0,11.8,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.4,-5.5,1.1,1.0,-25.5,13.7,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.36,0.18,320.7,1.2,19.2,65.882,35.0,1519.0
1764076222677995127,2025-11-25 18:40:22.677,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-6.6,0.0,4.1,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.3,2.4,-1.2,1.0,-9.8,10.6,-1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.96,-0.1,322.3,1.2,19.2,65.882,35.0,1519.0
1764076223030248608,2025-11-25 18:40:23.029,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-7.9,-0.2,1.2,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.1,7.1,-3.4,1.0,-6.6,12.3,-3.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.57,0.08,328.1,1.2,19.2,65.882,35.0,1519.0
1764076223379932978,2025-11-25 18:40:23.379,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,8.5,11.5,4.1,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,15.9,6.4,1.0,11.9,12.2,6.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.17,-0.14,335.8,1.2,19.2,65.882,35.0,1519.0
1764076223733649126,2025-11-25 18:40:23.733,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,-2.2,0.8,-2.3,-9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,13.3,-3.5,1.0,4.0,12.6,-3.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.45,-0.03,342.8,1.2,19.2,65.882,35.0,1519.0
1764076224081314422,2025-11-25 18:40:24.080,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,7.1,9.0,-4.4,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,20.7,1.4,1.0,18.6,17.8,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,0.08,350.2,1.2,19.2,65.882,35.0,1519.0
1764076224433929589,2025-11-25 18:40:24.433,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,10.1,10.0,-5.0,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,20.3,2.7,1.0,21.2,19.4,2.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,-0.05,357.2,1.2,19.2,65.882,35.0,1519.0
1764076224787499959,2025-11-25 18:40:24.786,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,6.4,11.0,-12.6,-11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,30.4,-1.9,1.0,23.2,32.0,-2.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.76,-0.1,4.1,1.2,19.2,65.882,35.0,1519.0
1764076225139350051,2025-11-25 18:40:25.138,0X0000,1,1,1,1,1.2,1.2,1.2,1.2,17.6,10.1,-3.4,-9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,26.6,3.9,1.0,22.1,31.7,3.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.36,-0.03,11.5,1.2,19.2,65.882,35.0,1519.0
