Timestamp,Time,Latitude,Longitude,Altitude,Horizontal_Accuracy,Vertical_Accuracy
1764076429373995670,2025-11-25 18:43:49.371,23.541141167,87.294256167,84.40,0.008,0.050
1764076430372901577,2025-11-25 18:43:50.370,23.541148333,87.294249667,84.40,0.008,0.050
1764076431372687317,2025-11-25 18:43:51.370,23.541156167,87.294244167,84.50,0.008,0.050
1764076432374587224,2025-11-25 18:43:52.371,23.541164333,87.294239500,84.50,0.008,0.050
1764076433374067650,2025-11-25 18:43:53.372,23.541172500,87.294235000,84.50,0.008,0.050
1764076434373060112,2025-11-25 18:43:54.371,23.541180833,87.294230833,84.40,0.008,0.050
1764076435373322482,2025-11-25 18:43:55.371,23.541189000,87.294226333,84.40,0.009,0.050
1764076436372347518,2025-11-25 18:43:56.370,23.541197000,87.294221500,84.40,0.009,0.050
1764076437390901314,2025-11-25 18:43:57.389,23.541205000,87.294216667,84.40,0.009,0.050
1764076438372636184,2025-11-25 18:43:58.370,23.541213000,87.294211500,84.40,0.009,0.050
1764076439373792183,2025-11-25 18:43:59.371,23.541221333,87.294206667,84.40,0.009,0.050
1764076440371804590,2025-11-25 18:44:00.369,23.541229500,87.294201833,84.40,0.008,0.050
1764076441390656311,2025-11-25 18:44:01.389,23.541237500,87.294197000,84.40,0.008,0.050
1764076442373994311,2025-11-25 18:44:02.371,23.541245500,87.294192167,84.30,0.008,0.050
1764076443391098403,2025-11-25 18:44:03.389,23.541253500,87.294187167,84.40,0.008,0.050
1764076444374207754,2025-11-25 18:44:04.370,23.541261500,87.294182000,84.40,0.009,0.050
1764076445391078939,2025-11-25 18:44:05.389,23.541269500,87.294177000,84.40,0.009,0.050
1764076446373258883,2025-11-25 18:44:06.371,23.541277500,87.294172000,84.40,0.008,0.050
1764076447373257123,2025-11-25 18:44:07.371,23.541285667,87.294167000,84.50,0.008,0.050
1764076448374088715,2025-11-25 18:44:08.372,23.541293833,87.294162000,84.50,0.008,0.050
1764076449373235603,2025-11-25 18:44:09.371,23.541301833,87.294157167,84.50,0.009,0.050
