Timestamp,Time,Roll,Pitch,Yaw,Magnetic_Field_X,Magnetic_Field_Y,Magnetic_Field_Z,Angular_Rate_X,Angular_Rate_Y,Angular_Rate_Z,Acceleration_X,Acceleration_Y,Acceleration_Z
1779273321734911145,2026-05-20 16:05:21.733,-2.106000,1.368000,260.610000,-0.321800,-0.058000,0.146500,-0.002424,-0.015376,0.346789,0.331000,0.265000,-10.175000
1779273321760038941,2026-05-20 16:05:21.758,-2.096000,1.364000,261.108000,-0.321700,-0.055100,0.143200,-0.001385,-0.016675,0.345388,0.364000,0.199000,-10.128000
1779273321785023423,2026-05-20 16:05:21.783,-2.087000,1.358000,261.601000,-0.322700,-0.056000,0.146400,0.002898,-0.015923,0.340485,0.251000,0.374000,-10.081000
1779273321809979293,2026-05-20 16:05:21.808,-2.075000,1.357000,262.087000,-0.323500,-0.051100,0.144200,-0.000652,-0.012306,0.340722,0.256000,0.318000,-10.124000
1779273321834860478,2026-05-20 16:05:21.833,-2.066000,1.359000,262.574000,-0.323500,-0.051100,0.142000,0.001731,-0.012138,0.340117,0.175000,0.369000,-10.168000
1779273321859990608,2026-05-20 16:05:21.858,-2.057000,1.360000,263.060000,-0.323400,-0.046200,0.141900,-0.000156,-0.013867,0.336560,0.260000,0.538000,-10.168000
1779273321884890145,2026-05-20 16:05:21.883,-2.049000,1.356000,263.539000,-0.324300,-0.043300,0.138600,0.000307,-0.015450,0.336930,0.246000,0.398000,-10.167000
1779273321909888756,2026-05-20 16:05:21.908,-2.043000,1.352000,264.026000,-0.324200,-0.042300,0.144000,-0.003745,-0.015515,0.339671,0.252000,0.387000,-10.092000
1779273321934808626,2026-05-20 16:05:21.933,-2.037000,1.353000,264.510000,-0.322100,-0.030500,0.144000,-0.000751,-0.010154,0.336660,0.254000,0.469000,-10.194000
1779273321959965515,2026-05-20 16:05:21.958,-2.036000,1.355000,264.994000,-0.326900,-0.036300,0.146000,-0.007808,-0.009879,0.339731,0.255000,0.431000,-10.237000
1779273321984988774,2026-05-20 16:05:21.983,-2.036000,1.353000,265.483000,-0.327800,-0.033300,0.144900,-0.007987,-0.014888,0.342958,0.256000,0.290000,-10.217000
1779273322009885182,2026-05-20 16:05:22.008,-2.040000,1.347000,265.972000,-0.324800,-0.030400,0.146800,-0.008379,-0.016624,0.345015,0.161000,0.358000,-10.148000
1779273322034825237,2026-05-20 16:05:22.033,-2.041000,1.348000,266.461000,-0.324800,-0.029500,0.145700,-0.010630,-0.010987,0.342402,0.329000,0.291000,-10.198000
1779273322059943941,2026-05-20 16:05:22.058,-2.047000,1.351000,266.955000,-0.327500,-0.027400,0.143300,-0.013215,-0.006934,0.347447,0.260000,0.251000,-10.180000
1779273322084860515,2026-05-20 16:05:22.083,-2.054000,1.351000,267.452000,-0.327500,-0.023500,0.146600,-0.017200,-0.013830,0.349636,0.238000,0.135000,-10.144000
1779273322109881404,2026-05-20 16:05:22.108,-2.065000,1.351000,267.951000,-0.326500,-0.021600,0.141200,-0.013972,-0.013065,0.349797,0.259000,0.329000,-10.192000
1779273322134925200,2026-05-20 16:05:22.133,-2.073000,1.354000,268.450000,-0.327300,-0.017600,0.145400,-0.019514,-0.008129,0.351653,0.340000,0.228000,-10.107000
1779273322198235496,2026-05-20 16:05:22.197,-2.093000,1.358000,269.454000,-0.327200,-0.012700,0.142100,-0.017933,-0.013873,0.353811,0.283000,0.367000,-10.146000
1779273322209866071,2026-05-20 16:05:22.208,-2.101000,1.360000,269.953000,-0.327100,-0.009800,0.144300,-0.013142,-0.010819,0.350371,0.359000,0.433000,-10.051000
1779273322234800515,2026-05-20 16:05:22.233,-2.108000,1.363000,270.452000,-0.328000,-0.006800,0.143100,-0.015659,-0.009270,0.350707,0.288000,0.365000,-10.032000
1779273322259821515,2026-05-20 16:05:22.258,-2.113000,1.370000,270.954000,-0.328800,0.001100,0.148400,-0.012369,-0.008859,0.352015,0.312000,0.476000,-10.140000
1779273322284908756,2026-05-20 16:05:22.283,-2.119000,1.377000,271.452000,-0.328700,0.003000,0.144100,-0.014137,-0.008281,0.349082,0.325000,0.565000,-10.068000
1779273322310015645,2026-05-20 16:05:22.308,-2.122000,1.383000,271.947000,-0.326900,0.003000,0.142000,-0.010830,-0.009198,0.348167,0.316000,0.256000,-10.072000
1779273322334795867,2026-05-20 16:05:22.333,-2.127000,1.391000,272.442000,-0.328700,0.005000,0.145200,-0.011866,-0.007632,0.346797,0.270000,0.469000,-10.097000
1779273322359747478,2026-05-20 16:05:22.358,-2.128000,1.399000,272.938000,-0.327600,0.012800,0.144100,-0.010787,-0.008215,0.345584,0.378000,0.416000,-10.114000
1779273322384846496,2026-05-20 16:05:22.383,-2.130000,1.406000,273.426000,-0.327500,0.016800,0.144000,-0.009531,-0.009637,0.341457,0.298000,0.357000,-10.100000
1779273322409852441,2026-05-20 16:05:22.408,-2.130000,1.411000,273.916000,-0.325700,0.010800,0.143100,-0.010739,-0.011235,0.342643,0.347000,0.249000,-10.148000
1779273322434769515,2026-05-20 16:05:22.433,-2.131000,1.417000,274.405000,-0.326500,0.018700,0.148400,-0.010323,-0.008521,0.343590,0.344000,0.409000,-10.104000
1779273322459780959,2026-05-20 16:05:22.458,-2.128000,1.422000,274.888000,-0.328400,0.018800,0.147200,-0.008108,-0.009385,0.340313,0.272000,0.251000,-10.119000
1779273322484986700,2026-05-20 16:05:22.483,-2.125000,1.422000,275.372000,-0.327400,0.019700,0.145100,-0.007387,-0.015749,0.341270,0.316000,0.325000,-10.171000
1779273322509808274,2026-05-20 16:05:22.508,-2.122000,1.417000,275.862000,-0.326400,0.023600,0.145100,-0.009206,-0.018712,0.342115,0.352000,0.401000,-10.085000
1779273322534719200,2026-05-20 16:05:22.533,-2.119000,1.413000,276.347000,-0.325400,0.025600,0.147300,-0.005396,-0.014826,0.340490,0.231000,0.283000,-10.035000
1779273322559776144,2026-05-20 16:05:22.558,-2.116000,1.410000,276.833000,-0.325300,0.029500,0.145100,-0.007218,-0.016954,0.339859,0.298000,0.407000,-10.124000
1779273322584794385,2026-05-20 16:05:22.583,-2.113000,1.404000,277.323000,-0.324300,0.032400,0.144100,-0.008468,-0.019671,0.340698,0.274000,0.475000,-10.129000
