Timestamp,Time,Latitude,Longitude,Altitude,Horizontal_Accuracy,Vertical_Accuracy
1779273050856816510,2026-05-20 16:00:50.856,23.541405833,87.293984500,85.80,0.009,0.050
1779273051855576472,2026-05-20 16:00:51.854,23.541406667,87.293985000,85.70,0.009,0.050
1779273052855276953,2026-05-20 16:00:52.854,23.541408000,87.293985667,85.70,0.009,0.050
1779273053854555601,2026-05-20 16:00:53.853,23.541409500,87.293986000,85.70,0.009,0.050
1779273054863458119,2026-05-20 16:00:54.862,23.541411000,87.293986167,85.70,0.009,0.050
1779273055853713729,2026-05-20 16:00:55.852,23.541408333,87.293984167,85.70,0.009,0.050
1779273056856687599,2026-05-20 16:00:56.855,23.541401833,87.293980833,85.70,0.009,0.050
1779273057859476543,2026-05-20 16:00:57.858,23.541394333,87.293977500,85.60,0.009,0.050
1779273058846879857,2026-05-20 16:00:58.846,23.541386500,87.293974000,85.60,0.009,0.050
1779273059854774301,2026-05-20 16:00:59.853,23.541378833,87.293970333,85.60,0.009,0.050
1779273060865543041,2026-05-20 16:01:00.864,23.541371000,87.293966333,85.60,0.009,0.050
1779273061856360837,2026-05-20 16:01:01.855,23.541363167,87.293961833,85.60,0.009,0.050
1779273062861866632,2026-05-20 16:01:02.860,23.541355333,87.293957500,85.60,0.009,0.050
1779273063855203965,2026-05-20 16:01:03.854,23.541347500,87.293953000,85.60,0.009,0.050
1779273064853654835,2026-05-20 16:01:04.852,23.541339500,87.293948667,85.60,0.009,0.050
1779273065853699464,2026-05-20 16:01:05.852,23.541331500,87.293944500,85.50,0.009,0.050
1779273066856252871,2026-05-20 16:01:06.855,23.541323500,87.293940167,85.50,0.009,0.050
1779273067848588722,2026-05-20 16:01:07.847,23.541315500,87.293936000,85.50,0.009,0.050
1779273068864777907,2026-05-20 16:01:08.863,23.541307333,87.293931667,85.50,0.009,0.050
1779273069855324369,2026-05-20 16:01:09.854,23.541299167,87.293927500,85.50,0.009,0.050
1779273070855381887,2026-05-20 16:01:10.854,23.541291000,87.293923333,85.50,0.009,0.050
1779273071854663627,2026-05-20 16:01:11.853,23.541283000,87.293919167,85.50,0.009,0.050
1779273072861714904,2026-05-20 16:01:12.860,23.541275167,87.293914833,85.40,0.009,0.050
1779273073852719719,2026-05-20 16:01:13.851,23.541267500,87.293910667,85.40,0.009,0.050
1779273074855597773,2026-05-20 16:01:14.854,23.541263833,87.293908833,85.30,0.009,0.050
1779273075855096217,2026-05-20 16:01:15.854,23.541263167,87.293908167,85.30,0.009,0.050
1779273076849035106,2026-05-20 16:01:16.848,23.541263500,87.293907333,85.30,0.009,0.050
1779273077855054679,2026-05-20 16:01:17.854,23.541263833,87.293906000,85.30,0.009,0.050
1779273078871839530,2026-05-20 16:01:18.870,23.541264000,87.293904500,85.30,0.009,0.050
1779273079855349567,2026-05-20 16:01:19.854,23.541262500,87.293905500,85.30,0.009,0.050
1779273080860694011,2026-05-20 16:01:20.859,23.541259167,87.293911667,85.30,0.009,0.050
1779273081855595973,2026-05-20 16:01:21.854,23.541255333,87.293919833,85.40,0.009,0.050
1779273082861575213,2026-05-20 16:01:22.860,23.541251500,87.293928167,85.40,0.009,0.050
1779273083856613731,2026-05-20 16:01:23.855,23.541247833,87.293936333,85.40,0.009,0.050
1779273084864334268,2026-05-20 16:01:24.863,23.541244000,87.293944667,85.40,0.009,0.050
1779273085848702100,2026-05-20 16:01:25.847,23.541239833,87.293952833,85.30,0.009,0.050
1779273086854730507,2026-05-20 16:01:26.853,23.541235500,87.293961000,85.30,0.009,0.050
1779273087853970488,2026-05-20 16:01:27.853,23.541231000,87.293969333,85.20,0.009,0.050
1779273088864068747,2026-05-20 16:01:28.863,23.541226333,87.293977667,85.20,0.009,0.050
1779273089856655209,2026-05-20 16:01:29.855,23.541221500,87.293986000,85.20,0.009,0.050
1779273090856183949,2026-05-20 16:01:30.855,23.541216667,87.293994167,85.30,0.009,0.050
1779273091852821356,2026-05-20 16:01:31.851,23.541211667,87.294002333,85.20,0.009,0.050
1779273092859063448,2026-05-20 16:01:32.858,23.541206667,87.294010333,85.30,0.009,0.050
1779273093855308355,2026-05-20 16:01:33.854,23.541201833,87.294018667,85.30,0.009,0.050
1779273094846943632,2026-05-20 16:01:34.846,23.541197167,87.294026833,85.30,0.009,0.050
1779273095852911391,2026-05-20 16:01:35.852,23.541192333,87.294035167,85.30,0.009,0.050
1779273096860547575,2026-05-20 16:01:36.859,23.541187500,87.294043500,85.20,0.009,0.050
1779273097852826204,2026-05-20 16:01:37.851,23.541182667,87.294051667,85.20,0.009,0.050
1779273098854161500,2026-05-20 16:01:38.853,23.541180500,87.294055667,85.20,0.009,0.050
1779273099858558351,2026-05-20 16:01:39.857,23.541179833,87.294056000,85.20,0.009,0.050
1779273100856964925,2026-05-20 16:01:40.856,23.541179000,87.294055667,85.20,0.009,0.050
1779273101853888906,2026-05-20 16:01:41.852,23.541177833,87.294055333,85.20,0.009,0.050
1779273102855693923,2026-05-20 16:01:42.854,23.541176500,87.294055167,85.20,0.009,0.050
1779273103846946127,2026-05-20 16:01:43.846,23.541176500,87.294056000,85.20,0.009,0.050
1779273104854895737,2026-05-20 16:01:44.853,23.541181167,87.294059500,85.20,0.009,0.050
1779273105856004125,2026-05-20 16:01:45.855,23.541188333,87.294064000,85.20,0.009,0.050
1779273106865826162,2026-05-20 16:01:46.864,23.541195833,87.294068167,85.20,0.009,0.050
1779273107856567606,2026-05-20 16:01:47.855,23.541203333,87.294072167,85.30,0.009,0.050
1779273108862764346,2026-05-20 16:01:48.861,23.541210833,87.294076167,85.30,0.009,0.050
1779273109858057530,2026-05-20 16:01:49.857,23.541218500,87.294080333,85.30,0.009,0.050
1779273110854697530,2026-05-20 16:01:50.853,23.541226167,87.294084667,85.30,0.009,0.050
1779273111854825511,2026-05-20 16:01:51.853,23.541234000,87.294089167,85.30,0.009,0.050
1779273112846655603,2026-05-20 16:01:52.845,23.541241833,87.294094000,85.40,0.009,0.050
1779273113854916676,2026-05-20 16:01:53.854,23.541249667,87.294098833,85.40,0.009,0.050
1779273114861203787,2026-05-20 16:01:54.860,23.541257500,87.294103833,85.40,0.009,0.050
1779273115852837231,2026-05-20 16:01:55.851,23.541265333,87.294108833,85.50,0.009,0.050
1779273116856888526,2026-05-20 16:01:56.856,23.541273167,87.294113667,85.50,0.009,0.050
1779273117855056081,2026-05-20 16:01:57.854,23.541280833,87.294118833,85.60,0.009,0.050
1779273118853843840,2026-05-20 16:01:58.852,23.541288833,87.294123833,85.60,0.009,0.050
1779273119856881265,2026-05-20 16:01:59.856,23.541296667,87.294128833,85.60,0.009,0.050
1779273120856914765,2026-05-20 16:02:00.855,23.541304333,87.294134167,85.60,0.009,0.050
1779273121847017857,2026-05-20 16:02:01.846,23.541310500,87.294138667,85.60,0.009,0.050
1779273122859362819,2026-05-20 16:02:02.858,23.541313333,87.294141167,85.60,0.009,0.050
1779273123859704985,2026-05-20 16:02:03.858,23.541314500,87.294142333,85.60,0.009,0.050
1779273124868156596,2026-05-20 16:02:04.867,23.541315333,87.294143500,85.60,0.009,0.050
1779273125855036965,2026-05-20 16:02:05.854,23.541316000,87.294144333,85.60,0.009,0.050
1779273126864479872,2026-05-20 16:02:06.863,23.541316500,87.294145167,85.60,0.009,0.050
1779273127854291520,2026-05-20 16:02:07.853,23.541314000,87.294148000,85.60,0.009,0.050
1779273128856011982,2026-05-20 16:02:08.855,23.541308167,87.294153167,85.70,0.009,0.050
1779273129856108444,2026-05-20 16:02:09.855,23.541301667,87.294159000,85.70,0.009,0.050
1779273130852073907,2026-05-20 16:02:10.851,23.541295167,87.294165167,85.70,0.009,0.050
1779273131856329795,2026-05-20 16:02:11.855,23.541289167,87.294171667,85.70,0.009,0.050
1779273132872078017,2026-05-20 16:02:12.871,23.541283333,87.294178667,85.70,0.009,0.050
1779273133866165924,2026-05-20 16:02:13.865,23.541277667,87.294185833,85.70,0.009,0.050
1779273134854683516,2026-05-20 16:02:14.853,23.541272167,87.294193000,85.70,0.009,0.050
1779273135860208219,2026-05-20 16:02:15.859,23.541266333,87.294199833,85.70,0.009,0.050
1779273136857216792,2026-05-20 16:02:16.856,23.541260667,87.294206833,85.70,0.009,0.050
1779273137855736921,2026-05-20 16:02:17.854,23.541254833,87.294214000,85.70,0.009,0.050
1779273138859287013,2026-05-20 16:02:18.858,23.541249000,87.294221167,85.70,0.009,0.050
1779273139851336531,2026-05-20 16:02:19.850,23.541243167,87.294228500,85.70,0.009,0.050
1779273140856032753,2026-05-20 16:02:20.855,23.541237167,87.294235833,85.70,0.009,0.050
1779273141860197641,2026-05-20 16:02:21.859,23.541231167,87.294243167,85.70,0.009,0.050
1779273142855341696,2026-05-20 16:02:22.854,23.541225167,87.294250333,85.70,0.009,0.050
1779273143860962436,2026-05-20 16:02:23.860,23.541219167,87.294257667,85.80,0.009,0.050
1779273144861985621,2026-05-20 16:02:24.861,23.541212333,87.294265000,85.70,0.009,0.050
1779273145852471935,2026-05-20 16:02:25.851,23.541204333,87.294270667,85.80,0.009,0.050
1779273146860438897,2026-05-20 16:02:26.859,23.541195500,87.294274333,85.80,0.009,0.050
1779273147861241415,2026-05-20 16:02:27.860,23.541186667,87.294277000,85.80,0.009,0.050
1779273148846304637,2026-05-20 16:02:28.845,23.541177833,87.294279000,85.70,0.009,0.050
1779273149854137877,2026-05-20 16:02:29.853,23.541168667,87.294280500,85.70,0.009,0.050
1779273150867326136,2026-05-20 16:02:30.866,23.541159500,87.294281667,85.70,0.009,0.050
1779273151859638635,2026-05-20 16:02:31.858,23.541150333,87.294282833,85.60,0.009,0.050
1779273152855225505,2026-05-20 16:02:32.854,23.541141167,87.294284000,85.60,0.009,0.050
1779273153856040152,2026-05-20 16:02:33.855,23.541132167,87.294285000,85.60,0.009,0.050
1779273154862459207,2026-05-20 16:02:34.861,23.541123167,87.294286333,85.70,0.009,0.050
1779273155860034503,2026-05-20 16:02:35.859,23.541114333,87.294287667,85.70,0.009,0.050
1779273156855228151,2026-05-20 16:02:36.854,23.541105333,87.294288833,85.70,0.009,0.050
1779273157847243317,2026-05-20 16:02:37.846,23.541096500,87.294290167,85.70,0.009,0.050
1779273158866485335,2026-05-20 16:02:38.865,23.541087667,87.294291833,85.70,0.009,0.050
1779273159856225389,2026-05-20 16:02:39.855,23.541079000,87.294293833,85.70,0.009,0.050
1779273160861008593,2026-05-20 16:02:40.860,23.541070333,87.294295833,85.60,0.009,0.050
1779273161856531536,2026-05-20 16:02:41.855,23.541061667,87.294298000,85.60,0.009,0.050
1779273162869468240,2026-05-20 16:02:42.868,23.541052833,87.294300167,85.60,0.009,0.050
1779273163855567628,2026-05-20 16:02:43.854,23.541044000,87.294302333,85.50,0.009,0.050
1779273164858259942,2026-05-20 16:02:44.857,23.541035167,87.294304500,85.50,0.009,0.050
1779273165855423182,2026-05-20 16:02:45.854,23.541026500,87.294306667,85.50,0.009,0.050
1779273166848568533,2026-05-20 16:02:46.847,23.541017500,87.294308667,85.40,0.009,0.050
1779273167858586366,2026-05-20 16:02:47.857,23.541008667,87.294310500,85.30,0.009,0.050
1779273168866499699,2026-05-20 16:02:48.865,23.541002833,87.294311500,85.30,0.009,0.050
1779273169853261217,2026-05-20 16:02:49.852,23.541000167,87.294312000,85.30,0.009,0.050
1779273170856350050,2026-05-20 16:02:50.855,23.540999167,87.294312167,85.20,0.009,0.050
1779273171855406568,2026-05-20 16:02:51.854,23.540998333,87.294312167,85.20,0.009,0.050
1779273172853915345,2026-05-20 16:02:52.852,23.540997833,87.294312333,85.10,0.009,0.050
1779273173858012826,2026-05-20 16:02:53.857,23.540997500,87.294312333,85.10,0.009,0.050
1779273174856698769,2026-05-20 16:02:54.855,23.540997167,87.294312333,85.10,0.009,0.050
1779273175848142769,2026-05-20 16:02:55.847,23.540996667,87.294312333,85.00,0.009,0.050
1779273176857183805,2026-05-20 16:02:56.856,23.540996333,87.294312333,85.00,0.009,0.050
1779273177854909194,2026-05-20 16:02:57.854,23.540996000,87.294312500,85.00,0.009,0.050
